2026/03/13 00:31:23 INFO  : _assets: Set directory modification time (using SetModTime)
2026/03/13 09:05:51 NOTICE: Systems/QSpace/2026-qspace-pages/pages/windows/flutter/ephemeral/.plugin_symlinks/path_provider_windows: Can't follow symlink without -L/--copy-links
2026/03/13 09:05:51 INFO  : Portfolio/2026-wellpath/wellpath/macos/Flutter: Set directory modification time (using SetModTime)
2026/03/13 09:05:51 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/shaders: Set directory modification time (using SetModTime)
2026/03/13 09:05:51 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Extension Rules: Set directory modification time (using SetModTime)
2026/03/13 09:05:51 INFO  : Systems/XSpace/.git/logs/refs/heads/main: Copied (new)
2026/03/13 09:05:51 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/NOTICES: Updated modification time in destination
2026/03/13 09:05:52 INFO  : Systems/XSpace/.git/objects/1e/0a24aa87e9e931d9b1707b2e0668d9770368f0: Copied (new)
2026/03/13 09:05:52 INFO  : Systems/XSpace/bash-space/.bashspace/backups.conf: Copied (replaced existing)
2026/03/13 09:05:52 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/hooks_runner/shared/objective_c: Set directory modification time (using SetModTime)
2026/03/13 09:05:52 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Extension Scripts: Set directory modification time (using SetModTime)
2026/03/13 09:05:54 INFO  : Systems/XSpace/.git/objects/27/1f5a778f9dc7f47066595745fd091ae6b374df: Copied (new)
2026/03/13 09:05:56 INFO  : Systems/XSpace/.git/refs/remotes/origin/main: Copied (new)
2026/03/13 09:05:56 INFO  : Portfolio/2026-wellpath/wellpath/ios/Flutter/ephemeral/flutter_lldbinit: Updated modification time in destination
2026/03/13 09:05:56 INFO  : Portfolio/2026-wellpath/wellpath/ios/Flutter/ephemeral/flutter_lldb_helper.py: Updated modification time in destination
2026/03/13 09:05:56 INFO  : Systems/XSpace/git-space/.gitspace/installed: Copied (new)
2026/03/13 09:05:56 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Extension State: Set directory modification time (using SetModTime)
2026/03/13 09:05:57 INFO  : Systems/XSpace/.git/objects/2b/ab604496f53dc424ad48295ccce77442771f97: Copied (new)
2026/03/13 09:05:57 INFO  : Systems/XSpace/.git/objects/2b/c10e9e891fdce5c5ed01f8e7e44e836e89051f: Copied (new)
2026/03/13 09:05:57 INFO  : Systems/XSpace/git-space/bin/commitx: Copied (new)
2026/03/13 09:05:58 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Feature Engagement Tracker: Set directory modification time (using SetModTime)
2026/03/13 09:05:58 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Favicons-journal: Updated modification time in destination
2026/03/13 09:05:58 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/hooks_runner/objective_c/337ce265dc/hook.dill.d: Updated modification time in destination
2026/03/13 09:05:58 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/hooks_runner/objective_c/337ce265dc/stderr.txt: Updated modification time in destination
2026/03/13 09:05:58 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/hooks_runner/objective_c/337ce265dc/input.json: Updated modification time in destination
2026/03/13 09:05:58 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/hooks_runner/objective_c/337ce265dc/hook.dill: Updated modification time in destination
2026/03/13 09:05:58 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/hooks_runner/objective_c/337ce265dc/hook.dependencies_hash_file.json: Updated modification time in destination
2026/03/13 09:05:59 INFO  : Systems/XSpace/.git/logs/refs/remotes/origin/main: Copied (new)
2026/03/13 09:06:00 INFO  : Portfolio/2026-wellpath/wellpath/build/native_hooks/.last_build_id: Updated modification time in destination
2026/03/13 09:06:00 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/GCM Store: Set directory modification time (using SetModTime)
2026/03/13 09:06:00 INFO  : Systems/XSpace/.git/objects/2c/88dce3271008aa41f1954ddc9cc7a2c77f4402: Copied (new)
2026/03/13 09:06:01 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/package_graph.json: Copied (replaced existing)
2026/03/13 09:06:01 INFO  : Portfolio/2026-wellpath/wellpath/macos/Flutter/ephemeral: Set directory modification time (using SetModTime)
2026/03/13 09:06:01 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/heavy_ad_intervention_opt_out.db-journal: Updated modification time in destination
2026/03/13 09:06:01 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB: Set directory modification time (using SetModTime)
2026/03/13 09:06:01 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/History-journal: Updated modification time in destination
2026/03/13 09:06:01 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/heavy_ad_intervention_opt_out.db: Updated modification time in destination
2026/03/13 09:06:01 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/assets/animated-gifs: Set directory modification time (using SetModTime)
2026/03/13 09:06:01 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Local Storage: Set directory modification time (using SetModTime)
2026/03/13 09:06:02 INFO  : Systems/XSpace/.git/objects/2f/5069cb8d07002a51d644dc2803e249c3668336: Copied (new)
2026/03/13 09:06:02 NOTICE: Portfolio/2026-wellpath/wellpath/linux/flutter/ephemeral/.plugin_symlinks/path_provider_linux: Can't follow symlink without -L/--copy-links
2026/03/13 09:06:02 INFO  : Systems/XSpace/.git/objects/37/111557e9935f057807f8a4f56a328dac97cc88: Copied (new)
2026/03/13 09:06:02 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Login Data For Account: Updated modification time in destination
2026/03/13 09:06:02 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/LOG.old: Updated modification time in destination
2026/03/13 09:06:02 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/optimization_guide_hint_cache_store: Set directory modification time (using SetModTime)
2026/03/13 09:06:02 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Login Data For Account-journal: Updated modification time in destination
2026/03/13 09:06:02 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/LOCK: Updated modification time in destination
2026/03/13 09:06:02 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Network Action Predictor-journal: Updated modification time in destination
2026/03/13 09:06:02 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/LOG: Updated modification time in destination
2026/03/13 09:06:02 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Login Data-journal: Updated modification time in destination
2026/03/13 09:06:02 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/fonts/MaterialIcons-Regular.otf: Updated modification time in destination
2026/03/13 09:06:02 INFO  : Systems/XSpace/bash-space/.bashspace/logs/backups/20260313_backupx_rclone_sync_onedrive-sconl:DocumentsBackup.log: Copied (new)
2026/03/13 09:06:02 INFO  : Systems/XSpace/bash-space/.bashspace/logs/backups/20260313_backupx_rsync_sync_Pictures.log: Copied (new)
2026/03/13 09:06:02 ERROR : Systems/XSpace/bash-space/.bashspace/logs/backups/20260313_backupx_rclone_copy_systems-engineer.log: Failed to copy: Put "https://acexoft-my.sharepoint.com/personal/sconl_acexoft_com/_api/v2.0/drives/b!1gefhxeg-kexqWlU-vMFeyqYOBGHGz1GpnfWGpcTxJGAxJUq1827RqQ4fYNdIFU0/items/01DNNB3NBPTUNGO47NGBHK72NQ5WB6SRQH/uploadSession?guid='3f2484d1-7499-4016-8278-b0c92ceab0cc'&dc=0&tempauth=v1.eyJzaXRlaWQiOiI4NzlmMDdkNi1hMDE3LTQ3ZmEtYjFhOS02OTU0ZmFmMzA1N2IiLCJhcHBfZGlzcGxheW5hbWUiOiJyY2xvbmUiLCJhcHBpZCI6ImIxNTY2NWQ5LWVkYTYtNDA5Mi04NTM5LTBlZWMzNzZhZmQ1OSIsImF1ZCI6IjAwMDAwMDAzLTAwMDAtMGZmMS1jZTAwLTAwMDAwMDAwMDAwMC9hY2V4b2Z0LW15LnNoYXJlcG9pbnQuY29tQDIxMWYzMGFlLWVjNzctNDgzMC04NzlkLTQxZDkyMzEzOGMxYSIsImV4cCI6IjE3NzM0NjgzNjIifQ.CkAKDGVudHJhX2NsYWltcxIwQ1BqUHpzMEdFQUFhRm0xc2VUY3Rha1Y1VW10SFJWZDBZWFYxVld4R1FVRXFBQT09CjIKCmFjdG9yYXBwaWQSJDAwMDAwMDAzLTAwMDAtMDAwMC1jMDAwLTAwMDAwMDAwMDAwMAoKCgRzbmlkEgI2NhILCK7Hm7OUtIA_EAUaDTIwLjE5MC4xOTAuMzMqLGRnK0l1VXJIYmNQcDRJdGhxWVdUZjE0S0gwTEZBS0xGbTJ6NUtaWUZrNTg9MPgBOAFCEKH_f6IagADwwY5vWvbhTRxKEGhhc2hlZHByb29mdG9rZW5SCFsia21zaSJdaiQwMDExNmQwYS0zZTdiLWQ3ZTMtY2ExMy1mMTNkMDI5YzIxNDByKTBoLmZ8bWVtYmVyc2hpcHwxMDAzMjAwMmYwNzRiY2MyQGxpdmUuY29tegEyggESCa4wHyF37DBIEYedQdkjE4wakgEFU2NvbmyaAQVQZXRlcqIBEXNjb25sQGFjZXhvZnQuY29tqgEQMTAwMzIwMDJGMDc0QkNDMrIBRW15ZmlsZXMucmVhZCBhbGxmaWxlcy5yZWFkIG15ZmlsZXMud3JpdGUgYWxsZmlsZXMud3JpdGUgYWxsc2l0ZXMucmVhZMgBAQ.mjpzVJkx6CGjBAm1lS3O0EGtuf4Eagzpq6Nnaw58eEw": can't copy - source file is being updated (size changed from 211542 to 213391)
2026/03/13 09:06:03 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/parcel_tracking_db: Set directory modification time (using SetModTime)
2026/03/13 09:06:04 INFO  : Systems/XSpace/.git/objects/3e/476ae3d1ab1d12bed8ce08d7619bc82b0297dc: Copied (new)
2026/03/13 09:06:05 INFO  : Portfolio/2026-wellpath/wellpath/macos/Flutter/ephemeral/Flutter-Generated.xcconfig: Updated modification time in destination
2026/03/13 09:06:05 INFO  : Portfolio/2026-wellpath/wellpath/windows/flutter: Set directory modification time (using SetModTime)
2026/03/13 09:06:05 INFO  : Portfolio/2026-wellpath/wellpath/macos/Flutter/ephemeral/flutter_export_environment.sh: Updated modification time in destination
2026/03/13 09:06:05 INFO  : Systems/XSpace/.git/objects/46/a084f0af05c98211a39c4ca82006e25e845401: Copied (new)
2026/03/13 09:06:05 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/shaders/stretch_effect.frag: Updated modification time in destination
2026/03/13 09:06:05 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/shaders/ink_sparkle.frag: Updated modification time in destination
2026/03/13 09:06:05 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/PersistentOriginTrials: Set directory modification time (using SetModTime)
2026/03/13 09:06:05 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/passkey_enclave_state: Updated modification time in destination
2026/03/13 09:06:05 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/assets/animated-gifs/booking_mobile_screen_female.gif: Updated modification time in destination
2026/03/13 09:06:05 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/assets/animated-gifs/analytics-screen_data_male.gif: Updated modification time in destination
2026/03/13 09:06:05 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/assets/animated-gifs/chat_conversation_male_female.gif: Updated modification time in destination
2026/03/13 09:06:05 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/assets/animated-gifs/booking_mobile_screen_male.gif: Updated modification time in destination
2026/03/13 09:06:05 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/assets/animated-gifs/chat_conversation_screen_digital.gif: Updated modification time in destination
2026/03/13 09:06:05 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Segmentation Platform: Set directory modification time (using SetModTime)
2026/03/13 09:06:05 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/assets/animated-gifs/authentication_desktop_screen_female.gif: Updated modification time in destination
2026/03/13 09:06:05 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/assets/animated-gifs/goals_personal_checklist_female.gif: Updated modification time in destination
2026/03/13 09:06:05 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/assets/animated-gifs/goals_personal_checklist_male.gif: Updated modification time in destination
2026/03/13 09:06:05 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/assets/animated-gifs/dashboard_presentation_female_group.gif: Updated modification time in destination
2026/03/13 09:06:05 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/assets/animated-gifs/login_digital_fingerprint_female.gif: Updated modification time in destination
2026/03/13 09:06:06 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/assets/animated-gifs/login_digital_screen_male.gif: Updated modification time in destination
2026/03/13 09:06:06 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/assets/animated-gifs/personal_trainer_pushups_female.gif: Updated modification time in destination
2026/03/13 09:06:06 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Service Worker: Set directory modification time (using SetModTime)
2026/03/13 09:06:06 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/assets/animated-gifs/personal_trainer_weights_male.gif: Updated modification time in destination
2026/03/13 09:06:06 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/assets/animated-gifs/personalized_workout_digital.gif: Updated modification time in destination
2026/03/13 09:06:06 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/assets/animated-gifs/personalized_workout_digital_male.gif: Updated modification time in destination
2026/03/13 09:06:06 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/assets/animated-gifs/physical_therapy_exercise_session.gif: Updated modification time in destination
2026/03/13 09:06:06 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/assets/animated-gifs/sample.png: Updated modification time in destination
2026/03/13 09:06:06 INFO  : Systems/XSpace/.git/objects/4c/02b8d04d385a609b6f4612aca813a9d4f76c9e: Copied (new)
2026/03/13 09:06:06 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Account Web Data: Copied (replaced existing)
2026/03/13 09:06:06 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/assets/animated-gifs/personalized_workout_female_home.gif: Updated modification time in destination
2026/03/13 09:06:06 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/assets/animated-gifs/settings_preferences_digital_male.gif: Updated modification time in destination
2026/03/13 09:06:06 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/assets/animated-gifs/signup_digital_screen_female.gif: Updated modification time in destination
2026/03/13 09:06:06 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Session Storage: Set directory modification time (using SetModTime)
2026/03/13 09:06:06 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/PreferredApps: Updated modification time in destination
2026/03/13 09:06:06 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/README: Updated modification time in destination
2026/03/13 09:06:06 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Reporting and NEL-journal: Updated modification time in destination
2026/03/13 09:06:06 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Safe Browsing Cookies-journal: Updated modification time in destination
2026/03/13 09:06:06 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Safe Browsing Cookies: Updated modification time in destination
2026/03/13 09:06:07 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/BrowsingTopicsState: Copied (replaced existing)
2026/03/13 09:06:08 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Secure Preferences: Updated modification time in destination
2026/03/13 09:06:08 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Sessions: Set directory modification time (using SetModTime)
2026/03/13 09:06:08 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/ServerCertificate: Updated modification time in destination
2026/03/13 09:06:08 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/ServerCertificate-journal: Updated modification time in destination
2026/03/13 09:06:08 NOTICE: Portfolio/2026-wellpath/wellpath/windows/flutter/ephemeral/.plugin_symlinks/cloud_firestore: Can't follow symlink without -L/--copy-links
2026/03/13 09:06:08 NOTICE: Portfolio/2026-wellpath/wellpath/windows/flutter/ephemeral/.plugin_symlinks/firebase_auth: Can't follow symlink without -L/--copy-links
2026/03/13 09:06:08 NOTICE: Portfolio/2026-wellpath/wellpath/windows/flutter/ephemeral/.plugin_symlinks/firebase_core: Can't follow symlink without -L/--copy-links
2026/03/13 09:06:08 NOTICE: Portfolio/2026-wellpath/wellpath/windows/flutter/ephemeral/.plugin_symlinks/path_provider_windows: Can't follow symlink without -L/--copy-links
2026/03/13 09:06:08 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Shared Dictionary: Set directory modification time (using SetModTime)
2026/03/13 09:06:08 INFO  : Portfolio/2026-wellpath/wellpath/lib/landing_page.dart: Copied (replaced existing)
2026/03/13 09:06:08 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/shared_proto_db: Set directory modification time (using SetModTime)
2026/03/13 09:06:09 INFO  : Systems/XSpace/.git/objects/51/4f96b6d30e50b52137d62bdd8e7020a9f5c88f: Copied (new)
2026/03/13 09:06:09 INFO  : Portfolio/2026-wellpath/wellpath/build/444a280e00c5b909654d1ee6a16ec31a/.filecache: Copied (replaced existing)
2026/03/13 09:06:09 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Site Characteristics Database: Set directory modification time (using SetModTime)
2026/03/13 09:06:09 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Shortcuts-journal: Updated modification time in destination
2026/03/13 09:06:09 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/SharedStorage: Updated modification time in destination
2026/03/13 09:06:10 INFO  : Portfolio/2026-wellpath/wellpath/build/444a280e00c5b909654d1ee6a16ec31a/dart_build_result.json: Copied (replaced existing)
2026/03/13 09:06:10 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Sync Data: Set directory modification time (using SetModTime)
2026/03/13 09:06:11 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/DIPS: Copied (replaced existing)
2026/03/13 09:06:11 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Trust Tokens-journal: Updated modification time in destination
2026/03/13 09:06:11 INFO  : Systems/XSpace/.git/objects/52/9d7ea230b4ab2508a95ae82066aa1c3642e379: Copied (new)
2026/03/13 09:06:11 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Top Sites-journal: Updated modification time in destination
2026/03/13 09:06:11 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/WebStorage: Set directory modification time (using SetModTime)
2026/03/13 09:06:11 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Trust Tokens: Updated modification time in destination
2026/03/13 09:06:11 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Web Data-journal: Updated modification time in destination
2026/03/13 09:06:11 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/AssetManifest.bin.json: Copied (replaced existing)
2026/03/13 09:06:11 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/trusted_vault.pb: Updated modification time in destination
2026/03/13 09:06:12 INFO  : Portfolio/2026-wellpath/wellpath/build/flutter_assets/AssetManifest.bin: Copied (replaced existing)
2026/03/13 09:06:13 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Favicons: Copied (replaced existing)
2026/03/13 09:06:13 INFO  : Systems/XSpace/.git/objects/76/124b4d051319b79472517b5031a61b5bdb63b5: Copied (new)
2026/03/13 09:06:13 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/AutofillStrikeDatabase/LOCK: Updated modification time in destination
2026/03/13 09:06:13 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/AutofillStrikeDatabase/LOG: Updated modification time in destination
2026/03/13 09:06:13 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/AutofillStrikeDatabase/LOG.old: Updated modification time in destination
2026/03/13 09:06:13 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/BudgetDatabase/LOG.old: Updated modification time in destination
2026/03/13 09:06:13 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/BudgetDatabase/LOCK: Updated modification time in destination
2026/03/13 09:06:13 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/BudgetDatabase/LOG: Updated modification time in destination
2026/03/13 09:06:14 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/chrome_cart_db/LOG.old: Updated modification time in destination
2026/03/13 09:06:14 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/chrome_cart_db/LOCK: Updated modification time in destination
2026/03/13 09:06:14 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/chrome_cart_db/LOG: Updated modification time in destination
2026/03/13 09:06:14 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/ClientCertificates/LOCK: Updated modification time in destination
2026/03/13 09:06:14 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/ClientCertificates/LOG.old: Updated modification time in destination
2026/03/13 09:06:14 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/ClientCertificates/LOG: Updated modification time in destination
2026/03/13 09:06:14 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/commerce_subscription_db/LOCK: Updated modification time in destination
2026/03/13 09:06:14 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/commerce_subscription_db/LOG.old: Updated modification time in destination
2026/03/13 09:06:14 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/commerce_subscription_db/LOG: Updated modification time in destination
2026/03/13 09:06:14 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/discount_infos_db/LOCK: Updated modification time in destination
2026/03/13 09:06:14 INFO  : Systems/XSpace/.git/objects/79/477e65f180a3d233f92973d613b4a0dc8f855c: Copied (new)
2026/03/13 09:06:14 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Download Service/EntryDB: Set directory modification time (using SetModTime)
2026/03/13 09:06:14 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/discount_infos_db/LOG: Updated modification time in destination
2026/03/13 09:06:14 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/discounts_db/LOG: Updated modification time in destination
2026/03/13 09:06:14 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/discount_infos_db/LOG.old: Updated modification time in destination
2026/03/13 09:06:14 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/discounts_db/LOCK: Updated modification time in destination
2026/03/13 09:06:14 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/discounts_db/LOG.old: Updated modification time in destination
2026/03/13 09:06:14 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Extension Rules/000003.log: Updated modification time in destination
2026/03/13 09:06:14 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Extension Rules/CURRENT: Updated modification time in destination
2026/03/13 09:06:15 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/hooks_runner/objective_c/337ce265dc/.lock: Copied (replaced existing)
2026/03/13 09:06:15 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/hooks_runner/objective_c/337ce265dc/dependencies.dependencies_hash_file.json: Copied (replaced existing)
2026/03/13 09:06:15 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Extension Rules/LOCK: Updated modification time in destination
2026/03/13 09:06:15 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Feature Engagement Tracker/AvailabilityDB: Set directory modification time (using SetModTime)
2026/03/13 09:06:15 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Extension Scripts/CURRENT: Updated modification time in destination
2026/03/13 09:06:15 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Extension Scripts/000003.log: Updated modification time in destination
2026/03/13 09:06:15 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Extension Rules/MANIFEST-000001: Updated modification time in destination
2026/03/13 09:06:15 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Extension Scripts/LOCK: Updated modification time in destination
2026/03/13 09:06:15 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Extension State/000003.log: Updated modification time in destination
2026/03/13 09:06:15 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Extension State/CURRENT: Updated modification time in destination
2026/03/13 09:06:15 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Extension Scripts/MANIFEST-000001: Updated modification time in destination
2026/03/13 09:06:15 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/GCM Store/Encryption: Set directory modification time (using SetModTime)
2026/03/13 09:06:16 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/hooks_runner/objective_c/337ce265dc/stdout.txt: Copied (replaced existing)
2026/03/13 09:06:16 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/hooks_runner/objective_c/337ce265dc/output.json: Copied (replaced existing)
2026/03/13 09:06:16 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Extension State/LOCK: Updated modification time in destination
2026/03/13 09:06:16 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/IndexedDB/http_localhost_33341.indexeddb.leveldb: Set directory modification time (using SetModTime)
2026/03/13 09:06:16 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Local Storage/leveldb: Set directory modification time (using SetModTime)
2026/03/13 09:06:16 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Extension State/MANIFEST-000001: Updated modification time in destination
2026/03/13 09:06:16 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/GCM Store/LOCK: Updated modification time in destination
2026/03/13 09:06:16 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/GCM Store/CURRENT: Updated modification time in destination
2026/03/13 09:06:16 INFO  : Portfolio/2026-wellpath/wellpath/.dart_tool/chrome-device/Default/Feature Engagement Tracker/EventDB: Set directory modification time (using SetModTime)
